feature,coefficient,abs_coefficient,direction,rank
news_count_log_45d,0.6276187848570332,0.6276187848570332,AUMENTA_P_SUBIDA,29
news_count_log_20d,-0.6147583995318088,0.6147583995318088,REDUCE_P_SUBIDA,30
return_45d,-0.5723861849015841,0.5723861849015841,REDUCE_P_SUBIDA,31
news_count_5d,0.5547465523236291,0.5547465523236291,AUMENTA_P_SUBIDA,32
macd_diff,0.550722277996802,0.550722277996802,AUMENTA_P_SUBIDA,33
news_count_log_15d,-0.5253995930932936,0.5253995930932936,REDUCE_P_SUBIDA,34
news_count_60d,-0.5205778284810523,0.5205778284810523,REDUCE_P_SUBIDA,35
sentiment_negative_ratio_5d,0.5173141287445976,0.5173141287445976,AUMENTA_P_SUBIDA,36
sentiment_mean_30d,0.512783217456638,0.512783217456638,AUMENTA_P_SUBIDA,37
news_count_1d,-0.4978625634855257,0.4978625634855257,REDUCE_P_SUBIDA,38
macd,-0.4921688901973439,0.4921688901973439,REDUCE_P_SUBIDA,39
sentiment_positive_ratio_20d,-0.4643498674598519,0.4643498674598519,REDUCE_P_SUBIDA,40
volatility_15d,-0.4625452399811221,0.4625452399811221,REDUCE_P_SUBIDA,41
ext_vix_level,-0.38883610548986186,0.38883610548986186,REDUCE_P_SUBIDA,42
sentiment_mean_10d,0.37497954765387653,0.37497954765387653,AUMENTA_P_SUBIDA,43
month,0.36687717275736687,0.36687717275736687,AUMENTA_P_SUBIDA,44
close_vs_ma_30,-0.3622955522187057,0.3622955522187057,REDUCE_P_SUBIDA,45
sentiment_positive_ratio_15d,-0.3558747948077122,0.3558747948077122,REDUCE_P_SUBIDA,46
close_vs_ma_60,-0.3265759026747766,0.3265759026747766,REDUCE_P_SUBIDA,47
news_count_log_1d,0.31739948717062527,0.31739948717062527,AUMENTA_P_SUBIDA,48
sentiment_momentum_5_20,0.3167922502744994,0.3167922502744994,AUMENTA_P_SUBIDA,49
volatility_30d,0.29766817279051666,0.29766817279051666,AUMENTA_P_SUBIDA,50
close_vs_ma_45,0.2953758199176036,0.2953758199176036,AUMENTA_P_SUBIDA,51
volatility_45d,0.27615980955595176,0.27615980955595176,AUMENTA_P_SUBIDA,52
return_3d,0.27385348409186006,0.27385348409186006,AUMENTA_P_SUBIDA,53
close_vs_ma_5,-0.2508930120151874,0.2508930120151874,REDUCE_P_SUBIDA,54
return_5d,0.2467233938671508,0.2467233938671508,AUMENTA_P_SUBIDA,55
ext_fedfunds_change_5d,-0.23079815701792278,0.23079815701792278,REDUCE_P_SUBIDA,56
sentiment_mean_5d,0.20684117701227817,0.20684117701227817,AUMENTA_P_SUBIDA,57
sentiment_available_10d,-0.2026866228629197,0.2026866228629197,REDUCE_P_SUBIDA,58
range_pct,-0.2015328867557826,0.2015328867557826,REDUCE_P_SUBIDA,59
intraday_return,0.18082641054976586,0.18082641054976586,AUMENTA_P_SUBIDA,60
sentiment_negative_ratio_1d,0.16285375047281397,0.16285375047281397,AUMENTA_P_SUBIDA,61
close_vs_ma_20,0.16074041329475547,0.16074041329475547,AUMENTA_P_SUBIDA,62
sentiment_positive_ratio_5d,-0.1551913963477021,0.1551913963477021,REDUCE_P_SUBIDA,63
news_count_20d,0.15114550674144558,0.15114550674144558,AUMENTA_P_SUBIDA,64
bollinger_position,-0.1510436709536058,0.1510436709536058,REDUCE_P_SUBIDA,65
sentiment_mean_20d,-0.14950687197541404,0.14950687197541404,REDUCE_P_SUBIDA,66
sentiment_negative_ratio_15d,0.14353778450524443,0.14353778450524443,AUMENTA_P_SUBIDA,67
sentiment_mean_1d,0.13895188590711982,0.13895188590711982,AUMENTA_P_SUBIDA,68
close_vs_ma_50,0.13381354067612936,0.13381354067612936,AUMENTA_P_SUBIDA,69
gap_return,-0.130848317798693,0.130848317798693,REDUCE_P_SUBIDA,70
ext_us2y_change_1d,0.1283412178508495,0.1283412178508495,AUMENTA_P_SUBIDA,71
sentiment_available_5d,0.1222966989712227,0.1222966989712227,AUMENTA_P_SUBIDA,72
sentiment_available_15d,-0.12094645888944827,0.12094645888944827,REDUCE_P_SUBIDA,73
return_10d,0.1131545611171015,0.1131545611171015,AUMENTA_P_SUBIDA,74
volume_vs_ma20,0.10680783537254936,0.10680783537254936,AUMENTA_P_SUBIDA,75
sentiment_momentum_10_30,0.09976655193131902,0.09976655193131902,AUMENTA_P_SUBIDA,76
sentiment_negative_ratio_20d,0.09589666795146944,0.09589666795146944,AUMENTA_P_SUBIDA,77
sentiment_positive_ratio_10d,0.0947673661185762,0.0947673661185762,AUMENTA_P_SUBIDA,78
ext_sp500_return_1d,0.09155494413124975,0.09155494413124975,AUMENTA_P_SUBIDA,79
return_2d,0.09093911846851037,0.09093911846851037,AUMENTA_P_SUBIDA,80
sentiment_positive_ratio_1d,-0.08664946556197507,0.08664946556197507,REDUCE_P_SUBIDA,81
return_20d,-0.08308600920302255,0.08308600920302255,REDUCE_P_SUBIDA,82
ext_eurusd_return_5d,-0.08304401302918049,0.08304401302918049,REDUCE_P_SUBIDA,83
return_15d,-0.08074172703353073,0.08074172703353073,REDUCE_P_SUBIDA,84
ext_nasdaq100_return_5d,-0.07757811763659626,0.07757811763659626,REDUCE_P_SUBIDA,85
return_30d,0.07690103405608911,0.07690103405608911,AUMENTA_P_SUBIDA,86
sentiment_mean_15d,-0.07505062079302081,0.07505062079302081,REDUCE_P_SUBIDA,87
return_60d,-0.0709500665989837,0.0709500665989837,REDUCE_P_SUBIDA,88
volatility_5d,-0.06467577828207015,0.06467577828207015,REDUCE_P_SUBIDA,89
return_1d,0.06406237296430514,0.06406237296430514,AUMENTA_P_SUBIDA,90
sentiment_positive_ratio_30d,-0.06275958764381516,0.06275958764381516,REDUCE_P_SUBIDA,91
ext_sp500_return_5d,-0.0624435857521753,0.0624435857521753,REDUCE_P_SUBIDA,92
close_vs_ma_100,-0.0585973491767392,0.0585973491767392,REDUCE_P_SUBIDA,93
news_count_10d,0.054514689204749306,0.054514689204749306,AUMENTA_P_SUBIDA,94
news_count_log_10d,-0.047426166209437785,0.047426166209437785,REDUCE_P_SUBIDA,95
ext_us10y_change_1d,-0.036938618922499215,0.036938618922499215,REDUCE_P_SUBIDA,96
volatility_10d,0.03474471375656408,0.03474471375656408,AUMENTA_P_SUBIDA,97
ext_nasdaq100_return_1d,-0.03418816464423425,0.03418816464423425,REDUCE_P_SUBIDA,98
sentiment_positive_ratio_60d,-0.033888173078442475,0.033888173078442475,REDUCE_P_SUBIDA,99
day_of_week,-0.031052976486006145,0.031052976486006145,REDUCE_P_SUBIDA,100
ext_vix_change_1d,-0.028012771315693186,0.028012771315693186,REDUCE_P_SUBIDA,101
sentiment_available_1d,-0.014208016828601065,0.014208016828601065,REDUCE_P_SUBIDA,102
volume_change_1d,-0.006808197694449973,0.006808197694449973,REDUCE_P_SUBIDA,103
ext_vix_change_5d,0.00633876536622663,0.00633876536622663,AUMENTA_P_SUBIDA,104
volatility_20d,0.006205173653155267,0.006205173653155267,AUMENTA_P_SUBIDA,105
ext_eurusd_return_1d,-0.0033826354595724705,0.0033826354595724705,REDUCE_P_SUBIDA,106
sentiment_available_30d,0.0,0.0,AUMENTA_P_SUBIDA,107
sentiment_available_20d,0.0,0.0,AUMENTA_P_SUBIDA,108
sentiment_available_45d,0.0,0.0,AUMENTA_P_SUBIDA,109
sentiment_available_60d,0.0,0.0,AUMENTA_P_SUBIDA,110
