feature,coefficient,abs_coefficient,direction,rank
return_3d,0.20042221068180793,0.20042221068180793,AUMENTA_P_SUBIDA,38
ext_sp500_return_1d,0.20017404860322385,0.20017404860322385,AUMENTA_P_SUBIDA,39
sentiment_negative_ratio_5d,-0.19944271467641864,0.19944271467641864,REDUCE_P_SUBIDA,40
volatility_10d,-0.19131644956160454,0.19131644956160454,REDUCE_P_SUBIDA,41
sentiment_mean_15d,-0.19009317396729195,0.19009317396729195,REDUCE_P_SUBIDA,42
return_2d,0.1871182009995733,0.1871182009995733,AUMENTA_P_SUBIDA,43
sentiment_momentum_5_20,-0.18582668735391633,0.18582668735391633,REDUCE_P_SUBIDA,44
ext_fedfunds_change_5d,0.1836752738169751,0.1836752738169751,AUMENTA_P_SUBIDA,45
news_count_5d,0.17997467228127811,0.17997467228127811,AUMENTA_P_SUBIDA,46
rsi_28,0.1771034560429103,0.1771034560429103,AUMENTA_P_SUBIDA,47
ext_us2y_change_1d,-0.17258207350941826,0.17258207350941826,REDUCE_P_SUBIDA,48
volatility_30d,-0.1569136153349799,0.1569136153349799,REDUCE_P_SUBIDA,49
volatility_45d,0.15225715650340552,0.15225715650340552,AUMENTA_P_SUBIDA,50
sentiment_negative_ratio_20d,0.1493997543935054,0.1493997543935054,AUMENTA_P_SUBIDA,51
sentiment_positive_ratio_1d,-0.1470668206602579,0.1470668206602579,REDUCE_P_SUBIDA,52
ext_vix_level,0.1387012602527191,0.1387012602527191,AUMENTA_P_SUBIDA,53
news_count_45d,-0.13811505994858503,0.13811505994858503,REDUCE_P_SUBIDA,54
sentiment_momentum_10_30,0.1360644169538998,0.1360644169538998,AUMENTA_P_SUBIDA,55
sentiment_positive_ratio_60d,0.13524261799112722,0.13524261799112722,AUMENTA_P_SUBIDA,56
news_count_log_45d,0.1332804164427136,0.1332804164427136,AUMENTA_P_SUBIDA,57
gap_return,-0.12528604401057652,0.12528604401057652,REDUCE_P_SUBIDA,58
sentiment_mean_5d,-0.1251178208340877,0.1251178208340877,REDUCE_P_SUBIDA,59
news_count_10d,-0.12296580973058159,0.12296580973058159,REDUCE_P_SUBIDA,60
bollinger_position,0.12205607999781162,0.12205607999781162,AUMENTA_P_SUBIDA,61
ma_50_vs_200,0.12107648432978808,0.12107648432978808,AUMENTA_P_SUBIDA,62
ext_us10y_change_1d,0.12074461220256914,0.12074461220256914,AUMENTA_P_SUBIDA,63
close_vs_ma_50,-0.11637786550611731,0.11637786550611731,REDUCE_P_SUBIDA,64
macd_signal,-0.1123665412327921,0.1123665412327921,REDUCE_P_SUBIDA,65
sentiment_positive_ratio_20d,-0.11215207236015683,0.11215207236015683,REDUCE_P_SUBIDA,66
volume_change_1d,0.11142609748668136,0.11142609748668136,AUMENTA_P_SUBIDA,67
sentiment_positive_ratio_10d,-0.11129567011644509,0.11129567011644509,REDUCE_P_SUBIDA,68
sentiment_mean_10d,0.11041315228159315,0.11041315228159315,AUMENTA_P_SUBIDA,69
ext_us10y_level,-0.11014923165357832,0.11014923165357832,REDUCE_P_SUBIDA,70
ext_nasdaq100_return_1d,-0.10714594359802772,0.10714594359802772,REDUCE_P_SUBIDA,71
sentiment_positive_ratio_30d,0.1057406679182562,0.1057406679182562,AUMENTA_P_SUBIDA,72
news_count_log_15d,0.10442622454289957,0.10442622454289957,AUMENTA_P_SUBIDA,73
ext_eurusd_return_1d,0.0999582438434421,0.0999582438434421,AUMENTA_P_SUBIDA,74
ma_20_vs_50,-0.09936518180107783,0.09936518180107783,REDUCE_P_SUBIDA,75
ext_vix_change_5d,-0.09835929501098552,0.09835929501098552,REDUCE_P_SUBIDA,76
close_vs_ma_200,-0.09642227827524366,0.09642227827524366,REDUCE_P_SUBIDA,77
return_45d,-0.09195247128256616,0.09195247128256616,REDUCE_P_SUBIDA,78
volatility_60d,-0.0829775719404034,0.0829775719404034,REDUCE_P_SUBIDA,79
sentiment_negative_ratio_30d,0.08201438846076489,0.08201438846076489,AUMENTA_P_SUBIDA,80
sentiment_negative_ratio_45d,0.081992552548603,0.081992552548603,AUMENTA_P_SUBIDA,81
month,-0.07954803914695914,0.07954803914695914,REDUCE_P_SUBIDA,82
ext_nasdaq100_return_5d,0.07856943408984839,0.07856943408984839,AUMENTA_P_SUBIDA,83
range_pct,0.07722738750938271,0.07722738750938271,AUMENTA_P_SUBIDA,84
sentiment_mean_20d,0.07602299606138145,0.07602299606138145,AUMENTA_P_SUBIDA,85
ext_sp500_return_5d,-0.07485767572153142,0.07485767572153142,REDUCE_P_SUBIDA,86
sentiment_mean_60d,0.0598781408860036,0.0598781408860036,AUMENTA_P_SUBIDA,87
sentiment_momentum_20_60,0.048855920056516754,0.048855920056516754,AUMENTA_P_SUBIDA,88
day_of_week,-0.046833044836820964,0.046833044836820964,REDUCE_P_SUBIDA,89
return_10d,0.04534056667100856,0.04534056667100856,AUMENTA_P_SUBIDA,90
news_count_log_30d,0.04398138389774899,0.04398138389774899,AUMENTA_P_SUBIDA,91
sentiment_available_10d,-0.04334045429451734,0.04334045429451734,REDUCE_P_SUBIDA,92
close_vs_ma_100,-0.04192903229630724,0.04192903229630724,REDUCE_P_SUBIDA,93
volatility_15d,-0.041432930415938214,0.041432930415938214,REDUCE_P_SUBIDA,94
intraday_return,0.03872296655193949,0.03872296655193949,AUMENTA_P_SUBIDA,95
ext_vix_change_1d,-0.03722396857928512,0.03722396857928512,REDUCE_P_SUBIDA,96
close_vs_ma_15,0.035379316489351414,0.035379316489351414,AUMENTA_P_SUBIDA,97
news_count_20d,0.03360275565862834,0.03360275565862834,AUMENTA_P_SUBIDA,98
volume_vs_ma20,-0.03262725652408558,0.03262725652408558,REDUCE_P_SUBIDA,99
volatility_5d,-0.019646737934510612,0.019646737934510612,REDUCE_P_SUBIDA,100
sentiment_available_15d,0.016000756081980406,0.016000756081980406,AUMENTA_P_SUBIDA,101
return_20d,0.015505641695500415,0.015505641695500415,AUMENTA_P_SUBIDA,102
ext_eurusd_return_5d,-0.01245134625500569,0.01245134625500569,REDUCE_P_SUBIDA,103
sentiment_mean_30d,-0.005498240647596978,0.005498240647596978,REDUCE_P_SUBIDA,104
macd,-0.005381731632686987,0.005381731632686987,REDUCE_P_SUBIDA,105
sentiment_available_5d,0.005216872840088482,0.005216872840088482,AUMENTA_P_SUBIDA,106
sentiment_available_30d,0.0,0.0,AUMENTA_P_SUBIDA,107
sentiment_available_20d,0.0,0.0,AUMENTA_P_SUBIDA,108
sentiment_available_45d,0.0,0.0,AUMENTA_P_SUBIDA,109
sentiment_available_60d,0.0,0.0,AUMENTA_P_SUBIDA,110
