accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,phase_offset,n_observations,n_positive,n_negative
0.8,0.7619047619047619,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.9047619047619048,0.47961533190556616,0.15308074960201776,0.7,34,10,7,3
0.7,0.625,0.6666666666666666,1.0,0.8,0.9583333333333334,0.5139992893264582,0.16899006056126198,0.6,35,10,6,4
0.6,0.5416666666666667,0.625,0.8333333333333334,0.7142857142857143,0.875,0.5213048745589661,0.17337102041069982,0.6,36,10,6,4
0.8,0.75,0.75,1.0,0.8571428571428571,0.9166666666666667,0.5042137701297171,0.16438736039866592,0.6,37,10,6,4
0.6,0.5416666666666667,0.625,0.8333333333333334,0.7142857142857143,0.875,0.5058763295873462,0.165873675179533,0.6,38,10,6,4
0.7,0.625,0.6666666666666666,1.0,0.8,0.9583333333333334,0.5137352602648577,0.1684042517149053,0.6,39,10,6,4
0.8,0.6666666666666666,0.7777777777777778,1.0,0.875,0.9047619047619049,0.49184434008303735,0.15734962203369224,0.7,40,10,7,3
0.6,0.5,0.6,1.0,0.75,0.8333333333333334,0.5309819229068051,0.17814816315332369,0.6,41,10,6,4
0.6,0.5,0.6,1.0,0.75,0.8333333333333334,0.5487236184587575,0.1854424900861277,0.6,42,10,6,4
0.7,0.625,0.6666666666666666,1.0,0.8,0.9583333333333334,0.5402740223492242,0.18061739431012305,0.6,43,10,6,4
0.7,0.5,0.7,1.0,0.8235294117647058,0.9047619047619048,0.484901138260512,0.15418076175624865,0.7,44,10,7,3
