feature,coefficient,abs_coefficient,direction,rank
sentiment_mean_5d,0.38094787795702556,0.38094787795702556,AUMENTA_P_SUBIDA,31
news_count_log_20d,-0.36956544806038943,0.36956544806038943,REDUCE_P_SUBIDA,32
news_count_log_45d,0.3690291612109949,0.3690291612109949,AUMENTA_P_SUBIDA,33
volatility_30d,0.36796551391835614,0.36796551391835614,AUMENTA_P_SUBIDA,34
sentiment_momentum_10_30,-0.361696623286289,0.361696623286289,REDUCE_P_SUBIDA,35
volume_change_1d,0.3591106098175623,0.3591106098175623,AUMENTA_P_SUBIDA,36
sentiment_mean_20d,0.34459682515538653,0.34459682515538653,AUMENTA_P_SUBIDA,37
close_vs_ma_15,0.3397007224753856,0.3397007224753856,AUMENTA_P_SUBIDA,38
news_count_10d,-0.32264590122557124,0.32264590122557124,REDUCE_P_SUBIDA,39
sentiment_positive_ratio_10d,-0.3066137655610093,0.3066137655610093,REDUCE_P_SUBIDA,40
ma_20_vs_50,0.29774323322364127,0.29774323322364127,AUMENTA_P_SUBIDA,41
close_vs_ma_20,0.29267730121867747,0.29267730121867747,AUMENTA_P_SUBIDA,42
sentiment_positive_ratio_20d,-0.2662412952452443,0.2662412952452443,REDUCE_P_SUBIDA,43
sentiment_negative_ratio_10d,-0.2583251762305242,0.2583251762305242,REDUCE_P_SUBIDA,44
bollinger_position,-0.24960852839890285,0.24960852839890285,REDUCE_P_SUBIDA,45
news_count_30d,-0.24436222191639548,0.24436222191639548,REDUCE_P_SUBIDA,46
sentiment_available_10d,0.23091079521235783,0.23091079521235783,AUMENTA_P_SUBIDA,47
sentiment_mean_1d,-0.2273966444566757,0.2273966444566757,REDUCE_P_SUBIDA,48
sentiment_momentum_5_20,0.21880166376824842,0.21880166376824842,AUMENTA_P_SUBIDA,49
sentiment_positive_ratio_1d,0.21227444168761303,0.21227444168761303,AUMENTA_P_SUBIDA,50
ext_vix_level,-0.18966059474049998,0.18966059474049998,REDUCE_P_SUBIDA,51
return_15d,-0.18219443191641904,0.18219443191641904,REDUCE_P_SUBIDA,52
ext_eurusd_return_5d,-0.1776652428863486,0.1776652428863486,REDUCE_P_SUBIDA,53
volatility_20d,0.16815265070109744,0.16815265070109744,AUMENTA_P_SUBIDA,54
ext_us2y_change_1d,0.16517021843935628,0.16517021843935628,AUMENTA_P_SUBIDA,55
ext_vix_change_5d,-0.1579695421513422,0.1579695421513422,REDUCE_P_SUBIDA,56
sentiment_positive_ratio_45d,-0.15691332927217413,0.15691332927217413,REDUCE_P_SUBIDA,57
sentiment_available_15d,0.14822974448773324,0.14822974448773324,AUMENTA_P_SUBIDA,58
return_45d,0.14814744714650596,0.14814744714650596,AUMENTA_P_SUBIDA,59
return_60d,-0.1479481466937126,0.1479481466937126,REDUCE_P_SUBIDA,60
ext_us10y_change_1d,-0.1464657521296782,0.1464657521296782,REDUCE_P_SUBIDA,61
macd_signal,-0.1463687564045342,0.1463687564045342,REDUCE_P_SUBIDA,62
month,-0.14620597729458112,0.14620597729458112,REDUCE_P_SUBIDA,63
news_count_45d,-0.138233710826276,0.138233710826276,REDUCE_P_SUBIDA,64
sentiment_negative_ratio_20d,0.13694863467031854,0.13694863467031854,AUMENTA_P_SUBIDA,65
volatility_5d,0.1366707096914573,0.1366707096914573,AUMENTA_P_SUBIDA,66
news_count_log_15d,-0.13607888610199514,0.13607888610199514,REDUCE_P_SUBIDA,67
sentiment_negative_ratio_1d,-0.1358913161141953,0.1358913161141953,REDUCE_P_SUBIDA,68
ma_50_vs_200,-0.13424929274982994,0.13424929274982994,REDUCE_P_SUBIDA,69
return_10d,-0.13182384198335365,0.13182384198335365,REDUCE_P_SUBIDA,70
ext_nasdaq100_return_5d,-0.12499254090650377,0.12499254090650377,REDUCE_P_SUBIDA,71
volatility_45d,-0.12452366872809152,0.12452366872809152,REDUCE_P_SUBIDA,72
sentiment_positive_ratio_60d,-0.12180448769990561,0.12180448769990561,REDUCE_P_SUBIDA,73
sentiment_available_1d,-0.11847806161469747,0.11847806161469747,REDUCE_P_SUBIDA,74
range_pct,-0.11521521015200134,0.11521521015200134,REDUCE_P_SUBIDA,75
close_vs_ma_200,-0.11117127304302388,0.11117127304302388,REDUCE_P_SUBIDA,76
news_count_1d,0.11054537232316325,0.11054537232316325,AUMENTA_P_SUBIDA,77
return_2d,0.10451768054004704,0.10451768054004704,AUMENTA_P_SUBIDA,78
close_vs_ma_45,-0.10269213356627455,0.10269213356627455,REDUCE_P_SUBIDA,79
news_count_log_10d,-0.09710801613604483,0.09710801613604483,REDUCE_P_SUBIDA,80
intraday_return,0.09501563662487716,0.09501563662487716,AUMENTA_P_SUBIDA,81
volatility_10d,-0.07772371622655025,0.07772371622655025,REDUCE_P_SUBIDA,82
gap_return,-0.07268619961772509,0.07268619961772509,REDUCE_P_SUBIDA,83
ext_fedfunds_change_5d,-0.06969139512976028,0.06969139512976028,REDUCE_P_SUBIDA,84
sentiment_available_5d,-0.06753241674432803,0.06753241674432803,REDUCE_P_SUBIDA,85
day_of_week,0.06634798617212448,0.06634798617212448,AUMENTA_P_SUBIDA,86
return_3d,-0.06146943986151775,0.06146943986151775,REDUCE_P_SUBIDA,87
news_count_log_1d,-0.0548308712858162,0.0548308712858162,REDUCE_P_SUBIDA,88
news_count_log_5d,0.05344005343944611,0.05344005343944611,AUMENTA_P_SUBIDA,89
close_vs_ma_50,0.05087322540377842,0.05087322540377842,AUMENTA_P_SUBIDA,90
volume_vs_ma20,-0.04693104788297918,0.04693104788297918,REDUCE_P_SUBIDA,91
return_20d,0.046724956691095935,0.046724956691095935,AUMENTA_P_SUBIDA,92
sentiment_positive_ratio_5d,-0.04051168650566315,0.04051168650566315,REDUCE_P_SUBIDA,93
close_vs_ma_5,0.03820662138547625,0.03820662138547625,AUMENTA_P_SUBIDA,94
return_1d,0.035959571262404094,0.035959571262404094,AUMENTA_P_SUBIDA,95
ext_nasdaq100_return_1d,0.03203598246935773,0.03203598246935773,AUMENTA_P_SUBIDA,96
news_count_log_30d,0.02855403340869934,0.02855403340869934,AUMENTA_P_SUBIDA,97
ext_vix_change_1d,0.02659440836399758,0.02659440836399758,AUMENTA_P_SUBIDA,98
return_5d,0.026074087667686915,0.026074087667686915,AUMENTA_P_SUBIDA,99
sentiment_momentum_20_60,0.017167994189895917,0.017167994189895917,AUMENTA_P_SUBIDA,100
macd,0.016517658455115512,0.016517658455115512,AUMENTA_P_SUBIDA,101
sentiment_mean_15d,-0.01558550461850528,0.01558550461850528,REDUCE_P_SUBIDA,102
ext_sp500_return_5d,0.015087642627915203,0.015087642627915203,AUMENTA_P_SUBIDA,103
ext_sp500_return_1d,0.014677959626322571,0.014677959626322571,AUMENTA_P_SUBIDA,104
ext_eurusd_return_1d,-0.010660264472460839,0.010660264472460839,REDUCE_P_SUBIDA,105
return_30d,0.006448147152879109,0.006448147152879109,AUMENTA_P_SUBIDA,106
sentiment_available_30d,0.0,0.0,AUMENTA_P_SUBIDA,107
sentiment_available_20d,0.0,0.0,AUMENTA_P_SUBIDA,108
sentiment_available_45d,0.0,0.0,AUMENTA_P_SUBIDA,109
sentiment_available_60d,0.0,0.0,AUMENTA_P_SUBIDA,110
