Date,Open,High,Low,Close,Volume
2013-01-09,99.17,99.17,99.17,99.17,0
2013-01-10,99.19,99.19,97.95,97.95,202
2013-01-11,98,98,97.31,97.31,410
2013-01-14,97.29,97.29,97.24,97.24,123
2013-01-15,97.15,97.38,97.05,97.38,859
2013-01-16,97.9,97.9,97.9,97.9,0
2013-01-17,98.08,98.08,98.08,98.08,0
2013-01-18,98.35,98.35,98.35,98.35,0
2013-01-21,98.7,98.97,98.59,98.97,7761
2013-01-22,98.37,98.75,98.37,98.75,275
2013-01-23,99.15,99.26,99.15,99.26,75
2013-01-24,99.14,99.34,99.07,99.34,1020
2013-01-25,98.86,98.86,98.6,98.6,50
2013-01-28,99.02,99.02,98.74,98.74,159
2013-01-29,98.81,98.89,98.81,98.89,77
2013-01-30,98.26,98.26,98.26,98.26,0
2013-01-31,97.63,97.63,97.63,97.63,0
2013-02-01,97.67,97.67,97.67,97.67,0
2013-02-04,98.32,98.57,98.12,98.12,953
2013-02-05,98.33,98.47,98.33,98.47,30
2013-02-06,99.11,99.11,98.85,98.87,1310
2013-02-07,99.21,99.21,99.21,99.21,0
2013-02-08,100.46,100.46,100.39,100.39,9
2013-02-11,100.37,100.37,100.16,100.16,47
2013-02-12,99.99,100,99.99,100,45
2013-02-13,100.17,100.17,100,100.15,33257
2013-02-14,100.67,101.11,100.67,101.06,34535
2013-02-15,100.98,100.98,100.98,100.98,0
2013-02-18,101.15,101.15,100.94,100.99,10124
2013-02-19,101.2,101.23,101.2,101.23,1060
2013-02-20,101.25,101.42,101.25,101.25,1242
2013-02-21,101.22,101.22,100.85,100.85,160
2013-02-22,101.12,101.68,101.12,101.64,2250
2013-02-25,101.83,102.01,101.63,101.85,10168
2013-02-26,101.08,101.08,101.03,101.03,375
2013-02-27,102.1,102.1,102.1,102.1,0
2013-02-28,102.48,103.01,102.41,103.01,68
2013-03-01,103.46,103.46,103.46,103.46,0
2013-03-04,103.13,103.58,103.13,103.58,40
2013-03-05,103.99,105.05,103.99,105.05,105
2013-03-06,105.41,105.41,105.22,105.22,240
2013-03-07,105.1,105.1,104.7,104.7,95
2013-03-08,105.81,105.81,105.81,105.81,0
2013-03-11,105.9,105.93,105.9,105.93,90
2013-03-12,106.19,106.19,105.72,105.72,145
2013-03-13,105.6,106.59,105.6,106.59,235
2013-03-14,106.77,106.77,106.77,106.77,0
2013-03-15,106.14,106.24,105.86,106.24,1150
2013-03-18,106.05,106.53,106.05,106.53,5
2013-03-19,106.67,107.06,106.49,106.49,5125
2013-03-20,106.8,106.8,106.77,106.77,110
2013-03-21,106.95,106.95,106.79,106.79,652
2013-03-22,106.36,106.36,106.35,106.35,41
2013-03-25,106.92,107.46,106.92,107.15,295
2013-03-26,107.37,107.74,107.37,107.74,158
2013-03-27,108.27,108.48,108.27,108.48,900
2013-03-28,108.55,108.55,108.26,108.5,1903
2013-04-02,108.35,108.9,108.35,108.9,8500
2013-04-03,107.92,107.92,107.92,107.92,0
2013-04-04,107.92,107.92,107.66,107.66,1978
2013-04-05,107.18,107.18,105.39,105.47,7260
2013-04-08,106.3,106.3,106.04,106.04,11503
2013-04-09,106.16,106.16,106.16,106.16,0
2013-04-10,107.71,107.71,107.71,107.71,0
2013-04-11,107.97,108.08,107.97,108.08,75
2013-04-12,108.08,108.08,107.51,107.51,21193
2013-04-15,107.5,107.5,107.2,107.2,380
2013-04-16,105.88,105.98,105.88,105.98,212
2013-04-17,105.68,105.68,105.57,105.57,110
2013-04-18,105.96,105.96,105.19,105.19,80
2013-04-19,105.24,105.57,105.24,105.57,598
2013-04-22,106.27,106.27,105.88,105.88,70
2013-04-23,107.15,107.82,107.15,107.82,315
2013-04-24,108.3,108.3,108.03,108.03,90
2013-04-25,108.6,108.6,108.6,108.6,0
2013-04-26,107.99,108,107.79,107.86,593
2013-04-29,107.65,107.93,107.65,107.93,55
2013-04-30,107.52,107.52,107.52,107.52,0
2013-05-02,107.08,108.72,107.08,108.72,1049
2013-05-03,109.62,109.64,109.56,109.56,3600
2013-05-06,109.48,109.83,109.41,109.83,220
2013-05-07,109.99,110.21,109.99,110.21,35
2013-05-08,110.15,110.15,109.64,110.03,275
2013-05-09,110.66,110.66,110.66,110.66,0
2013-05-10,111.47,111.95,111.34,111.95,10049
2013-05-13,112.02,112.02,112.02,112.02,0
2013-05-14,111.83,112.99,111.83,112.99,237
2013-05-15,114.59,114.59,114.59,114.59,0
2013-05-16,114.5,114.6,114.09,114.6,122
2013-05-17,114.91,115.32,114.91,115.19,325
2013-05-20,115.56,115.56,115.56,115.56,0
2013-05-21,115.32,115.32,115.11,115.11,125
2013-05-22,116.1,116.1,116.1,116.1,0
2013-05-23,113.75,113.78,113.26,113.78,1119
2013-05-24,113.76,113.76,112.98,113.17,429
2013-05-27,113.41,113.94,113.41,113.94,260
2013-05-28,115.39,115.39,115.39,115.39,0
2013-05-29,114.37,114.37,113.1,113.1,950
2013-05-30,113.18,113.18,113.18,113.18,0
2013-05-31,112.94,113.78,112.94,113.78,610
2013-06-03,111.36,111.9,110.58,110.58,605
2013-06-04,111.99,111.99,111.74,111.74,2500
2013-06-05,111.03,111.03,110.17,110.17,620
2013-06-06,109.73,109.73,108.81,108.81,85
2013-06-07,109.27,110.69,109.27,110.69,190
2013-06-10,110.98,111.09,110.7,110.86,9333
2013-06-11,110.08,110.08,110.08,110.08,0
2013-06-12,109.95,109.95,108.76,108.76,90
2013-06-13,107.63,108.17,107.63,108.17,180
2013-06-14,109.36,109.36,109.08,109.08,74
2013-06-17,109.61,109.95,109.52,109.95,225
2013-06-18,109.59,109.79,109.33,109.79,2660
2013-06-19,110.1,110.21,109.79,109.84,1010
2013-06-20,109.39,109.39,108.28,108.28,445
2013-06-21,108.23,108.23,107.31,107.31,536
2013-06-24,107.72,107.72,106.35,106.35,100
2013-06-25,107.59,108.14,107.59,108.14,350
2013-06-26,108.81,109.63,108.8,109.63,1635
2013-06-27,110.03,110.64,110.03,110.64,600
2013-06-28,110,110.55,110,110.55,45
2013-07-01,110.48,110.99,110.48,110.99,79
2013-07-02,111.06,111.06,111.06,111.06,0
2013-07-03,110.45,110.46,110.45,110.46,90
2013-07-04,112.6,112.67,112.42,112.42,388
2013-07-05,113.02,113.02,112.39,112.39,1379
2013-07-08,113.71,113.71,113.71,113.71,0
2013-07-09,115.29,115.29,115.29,115.29,0
2013-07-10,114.65,114.65,114.65,114.65,0
2013-07-11,114.23,114.39,114.2,114.2,1870
2013-07-12,114.29,114.57,114.29,114.43,210
2013-07-15,114.7,115.07,114.7,115.07,406
2013-07-16,114.63,114.63,113.69,113.69,440
2013-07-17,113.89,114.43,113.86,114.43,70
2013-07-18,115.3,115.44,115.3,115.44,36
2013-07-19,114.48,114.72,114.48,114.72,520
2013-07-22,114.78,114.78,114.78,114.78,0
2013-07-23,114.31,114.31,114.31,114.31,0
2013-07-24,114.35,114.35,114.04,114.04,90
2013-07-25,113.63,113.63,113.38,113.38,103
2013-07-26,112.96,112.96,112.96,112.96,0
2013-07-29,113.36,113.36,113.36,113.36,0
2013-07-30,113.69,113.76,113.69,113.76,120
2013-07-31,113.96,114,113.96,113.96,250
2013-08-01,114.17,114.96,114.17,114.96,10520
2013-08-02,115.27,115.45,114.53,114.53,11875
2013-08-05,114.95,115,114.88,114.99,392
2013-08-06,113.84,113.84,113.84,113.84,0
2013-08-07,113.06,113.06,113.06,113.06,0
2013-08-08,113.4,113.4,112.89,112.89,23
2013-08-09,113.37,113.37,112.95,113.06,1793
2013-08-12,112.82,113.5,112.82,113.5,200
2013-08-13,113.67,113.92,113.67,113.92,390
2013-08-14,113.9,113.9,113.9,113.9,0
2013-08-15,112.31,112.31,112.31,112.31,0
2013-08-16,111.42,111.42,111.42,111.42,0
2013-08-19,110.78,110.78,110.78,110.78,115
2013-08-20,110.24,110.24,109.95,110.23,15800
2013-08-21,110.1,110.12,110.1,110.12,50
2013-08-22,109.95,110.55,109.95,110.55,600
2013-08-23,110.92,110.92,110.7,110.7,80
2013-08-26,111.49,111.49,111.49,111.49,0
2013-08-27,110.45,110.45,109.55,109.55,2675
2013-08-28,109.21,109.7,109.21,109.69,802
2013-08-29,110.36,111.17,110.36,111.17,140
2013-08-30,110.52,110.52,110.52,110.52,0
2013-09-02,111.73,111.73,111.73,111.73,0
2013-09-03,111.56,111.56,111.56,111.56,0
2013-09-04,111.43,111.64,111.43,111.64,36
2013-09-05,112.95,112.95,112.95,112.95,0
2013-09-06,112.81,112.81,112.7,112.78,191
2013-09-09,112.37,112.4,112.21,112.21,1230
2013-09-10,113.44,113.44,113.44,113.44,0
2013-09-11,113.5,113.5,113.25,113.25,56
2013-09-12,113.62,113.64,113.3,113.3,820
2013-09-13,113.55,113.72,113.55,113.72,1808
2013-09-16,114.17,114.17,113.97,114.15,120
2013-09-17,113.72,114.06,113.72,114.06,132
2013-09-18,114.36,114.36,114.12,114.12,2337
2013-09-19,114.42,114.42,113.94,113.94,665
2013-09-20,113.88,113.88,113.71,113.71,201
2013-09-23,113.25,113.25,112.76,112.76,87
2013-09-24,112.6,113.04,112.6,113.04,180
2013-09-25,112.52,112.64,112.48,112.48,72
2013-09-26,112.55,112.55,112.55,112.55,16
2013-09-27,112.7,112.7,111.76,111.76,578
2013-09-30,111.41,111.41,111.3,111.3,54
2013-10-01,111.69,112.06,111.42,112.06,140
2013-10-02,111.79,111.79,111.07,111.17,5265
2013-10-03,111.2,111.2,110.21,110.21,368
2013-10-04,110.39,110.88,110.39,110.88,600
2013-10-07,110.42,111.02,110.39,111.02,316
2013-10-08,110.6,110.61,109.76,109.76,1131
2013-10-09,110.04,110.04,109.32,109.32,2416
2013-10-10,110.19,111.38,110.19,111.38,1826
2013-10-11,111.76,112.07,111.76,112.07,385
2013-10-14,111.8,111.95,111.8,111.95,50
2013-10-15,112.89,113.54,112.89,113.54,203
2013-10-16,112.92,114.24,112.52,114.15,2378
2013-10-17,112.91,113.13,112.91,113.13,250
2013-10-18,113.56,113.89,113.56,113.89,760
2013-10-21,114.23,114.3,114.18,114.24,281
2013-10-22,114.31,114.33,113.92,113.92,4102
2013-10-23,113.72,113.89,113.58,113.58,260
2013-10-24,113.87,113.87,113.7,113.71,1631
2013-10-25,113.89,114.08,113.89,114.08,510
2013-10-28,114.49,114.49,114.49,114.49,0
2013-10-29,114.71,115.38,114.7,115.38,297
2013-10-30,115.13,115.13,115.13,115.13,0
2013-10-31,116.32,116.32,116.32,116.32,0
2013-11-01,116.57,116.72,116.49,116.72,415
2013-11-04,117.05,117.43,116.88,116.88,833
2013-11-05,117.51,117.51,117.28,117.31,1221
2013-11-06,117.59,117.59,117.2,117.2,300
2013-11-07,117.32,118.28,117.31,117.93,452
2013-11-08,118.31,118.31,118.31,118.31,67
2013-11-11,118.53,118.69,118.43,118.43,197
2013-11-12,118.65,118.65,118.18,118.18,41
2013-11-13,118.11,118.11,117.9,117.9,267
2013-11-14,119.06,119.06,119.06,119.06,20
2013-11-15,119.5,119.83,119.38,119.38,1443
2013-11-18,119.32,119.49,119.32,119.38,310
2013-11-19,119,119,118.83,118.83,850
2013-11-20,119.61,119.61,119.61,119.61,0
2013-11-21,119.13,119.41,119.13,119.41,1784
2013-11-22,119.12,119.3,119.12,119.3,420
2013-11-25,119.76,120.21,119.76,120.15,815
2013-11-26,119.46,119.84,119.43,119.43,477
2013-11-27,119.06,119.58,119.06,119.58,43
2013-11-28,119.31,119.61,119.31,119.34,2468
2013-11-29,119.41,119.56,119.41,119.56,1442
2013-12-02,119.18,119.67,119.18,119.67,1920
2013-12-03,118.63,118.86,118.38,118.38,1087
2013-12-04,118.69,119.1,118.43,118.87,1453
2013-12-05,118.05,118.47,117.35,117.35,3526
2013-12-06,117.69,118.42,117.69,118.2,522
2013-12-09,118.48,118.54,118.32,118.54,1588
2013-12-10,118.31,118.31,117.61,117.71,590
2013-12-11,117.74,117.74,116.61,116.61,476
2013-12-12,116.14,116.32,116.12,116.13,299
2013-12-13,116.18,116.18,116.11,116.13,505
2013-12-16,115.78,116.77,115.78,116.77,3601
2013-12-17,116.4,116.75,116.1,116.1,271
2013-12-18,116.46,116.66,116.22,116.22,2757
2013-12-19,118.17,118.94,118.17,118.9,2266
2013-12-20,119.29,119.61,119.1,119.61,910
2013-12-23,119.91,120,119.61,119.61,88
2013-12-27,120.11,120.15,119.31,120.09,999
2013-12-30,120.54,120.54,120.35,120.35,10227
2014-01-02,121.5,121.52,120.13,120.82,1045
2014-01-03,120.86,121.31,120.71,121.05,458
2014-01-06,121.16,121.28,120.3,120.3,3110
2014-01-07,121.7,121.7,121.44,121.44,10
2014-01-08,121.52,121.68,121.36,121.68,446
2014-01-09,121.3,122.29,121.3,121.31,6667
2014-01-10,121.83,122.12,120.66,120.66,4595
2014-01-13,121.07,121.42,121.04,121.32,4509
2014-01-14,119.67,120.53,119.67,120.53,1380
2014-01-15,121.69,122.2,121.53,122.2,2587
2014-01-16,121.91,121.97,121.66,121.85,686
2014-01-17,121.95,122.33,121.95,122.33,1509
2014-01-20,122.14,122.14,121.96,122.11,1150
2014-01-21,122.63,122.9,121.82,121.82,20847
2014-01-22,122.53,122.53,122.19,122.2,1611
2014-01-23,121.6,121.6,120.21,120.21,79
2014-01-24,120.27,120.27,118.52,118.52,3436
2014-01-27,117.42,118.05,117.35,117.35,1618
2014-01-28,117.75,118.1,117.47,117.73,2282
2014-01-29,118.57,118.57,116.99,117.6,3307
2014-01-30,117.5,118.97,117.5,118.97,1400
2014-01-31,118.61,118.99,117.9,118.99,5942
2014-02-03,118.99,119.09,116.97,116.97,972
2014-02-04,116.28,116.9,115.95,116.9,1212
2014-02-05,116.2,116.48,116.03,116.2,1738
2014-02-06,117.06,117.06,116.08,117.04,756
2014-02-07,117.85,118.02,117.15,118.02,505
2014-02-10,118.57,118.62,118.19,118.39,1053
2014-02-11,118.76,119.33,118.76,119.33,1305
2014-02-12,120.12,120.83,120.12,120.48,2130
2014-02-13,119.53,120.15,119.53,120.15,124
2014-02-14,120.01,120.81,120.01,120.72,164
2014-02-17,121,121.04,120.88,121.02,835
2014-02-18,120.96,120.96,120.44,120.6,215
2014-02-19,120.28,120.75,120.24,120.75,2424
2014-02-20,120,120.73,120,120.73,1958
2014-02-21,121.12,121.12,120.99,121.11,173
2014-02-24,120.28,121.67,120.28,121.67,313
2014-02-25,120.88,121.38,120.88,121.38,355
2014-02-26,121.6,122.08,121.6,122.08,1990
2014-02-27,122.03,122.03,121.32,121.54,1129
2014-02-28,121.96,121.96,121.04,121.85,342
2014-03-03,120.56,121.01,120.23,120.58,522
2014-03-04,121.68,122.74,121.68,122.74,971
2014-03-05,123.05,123.21,122.95,122.95,39
2014-03-06,123.3,123.46,122.46,122.47,567
2014-03-07,122.22,122.56,121.95,121.95,26743
2014-03-10,122.08,122.08,121.45,121.73,1177
2014-03-11,122.19,122.25,121.76,121.76,7361
2014-03-12,121.48,121.48,120.9,120.9,2955
2014-03-13,121.07,121.16,120.28,120.28,443
2014-03-14,120.22,120.22,119.62,119.62,1774
2014-03-17,120.24,120.47,120.03,120.47,2637
2014-03-18,120.45,121.37,120.45,121.25,2346
2014-03-19,121.37,121.53,121.3,121.31,666
2014-03-20,121.46,122.39,121.46,122.39,5
2014-03-21,122.99,123.06,122.66,122.92,47370
2014-03-24,122.33,122.54,121.07,121.07,1048
2014-03-25,121.03,121.8,121.03,121.8,1893
2014-03-26,122.63,122.63,122.37,122.37,2288
2014-03-27,121.67,121.67,120.76,121.42,1447
2014-03-28,122.09,122.45,122.09,122.35,265
2014-03-31,122.23,122.36,122.03,122.36,92
2014-04-01,122.77,122.97,122.59,122.96,18230
2014-04-02,123.57,123.86,123.43,123.86,2958
2014-04-03,123.91,124.3,123.91,124.3,596
2014-04-04,124.78,124.78,124.3,124.3,275
2014-04-07,122.4,122.45,121.91,121.91,8021
2014-04-08,121.18,121.18,120.46,121.04,132
2014-04-09,121.34,121.4,121.32,121.32,2724
2014-04-10,121.91,121.91,120.72,120.72,344
2014-04-11,119.4,119.4,118.43,119.02,9090
2014-04-14,118.59,119.79,118.44,119.79,112
2014-04-15,119.83,120.49,119.67,119.67,178
2014-04-16,120.91,121.2,120.91,121.2,1638
2014-04-17,121.08,121.7,120.99,121.63,4729
2014-04-22,122.63,123.2,122.01,123.2,178
2014-04-23,122.58,122.75,122.52,122.75,1734
2014-04-24,123.25,123.26,122.93,122.93,634
2014-04-25,122.47,122.58,121.58,121.82,544
2014-04-28,121.89,121.98,121.88,121.88,87
2014-04-29,122.27,122.76,122.27,122.76,8583
2014-04-30,122.5,122.75,122.22,122.31,10987
2014-05-02,122.88,123.52,122.68,122.68,736
2014-05-05,121.96,122.45,121.96,122.45,80
2014-05-06,122.59,122.59,121.69,121.71,1347
2014-05-07,121.57,121.57,120.75,121.48,64
2014-05-08,121.93,123.1,121.86,123.1,220
2014-05-09,122.61,123.09,122.54,122.96,104051
2014-05-12,123.83,124.45,123.83,124.45,6
2014-05-13,125.2,125.2,125.2,125.2,20
2014-05-14,125.12,125.13,124.84,124.9,883
2014-05-15,124.58,124.89,123.11,123.11,550
2014-05-16,123.23,123.6,123.23,123.6,605
2014-05-19,123.69,124.28,123.32,124.21,606
2014-05-20,124.41,124.47,124.23,124.23,21230
2014-05-21,123.62,124.74,123.62,124.67,239
2014-05-22,125.2,125.6,124.81,125.6,2976
2014-05-23,125.86,126.05,125.8,126,39692
2014-05-26,126.26,126.39,126.26,126.37,908
2014-05-27,126.31,126.85,126.31,126.85,17272
2014-05-28,127.01,127.32,127.01,127.27,26954
2014-05-29,127.42,127.42,127.16,127.3,5366
2014-05-30,127.57,127.64,127.4,127.5,423
2014-06-02,127.96,128.13,127.65,127.99,39736
2014-06-03,127.96,127.96,127.5,127.66,3994
2014-06-04,127.91,128.12,127.43,128.12,5428
2014-06-05,128.27,129.14,127.81,128.66,3064
2014-06-06,128.73,129.36,128.73,129.31,3623
2014-06-09,129.14,130.21,129.14,130.21,2058
2014-06-10,129.64,130.32,129.64,130.29,2523
2014-06-11,130.49,130.49,129.86,130.12,4291
2014-06-12,130.17,130.39,129.52,129.56,31709
2014-06-13,128.9,129.45,128.9,129.44,12739
2014-06-16,129.15,129.54,128.93,128.93,2492
2014-06-17,129.31,129.69,129.31,129.69,1603
2014-06-18,129.84,129.88,129.53,129.61,7381
2014-06-19,130.19,130.23,130.05,130.07,633
2014-06-20,130.45,131.12,130.43,130.92,352
2014-06-23,130.93,131.01,130.57,130.57,1302
2014-06-24,130.26,131.2,130.25,131.17,22671
2014-06-25,129.9,130.15,129.13,129.89,18281
2014-06-26,130.11,130.37,129.79,130.06,1759
2014-06-27,130.09,130.09,129.97,130.01,3345
2014-06-30,130.15,130.15,129.87,129.87,231
2014-07-01,129.94,130.78,129.92,130.78,5090
2014-07-02,130.77,131.12,130.77,131.11,5513
2014-07-03,131.11,132.04,131.03,132.04,2732
2014-07-04,132.22,132.3,132.16,132.16,979
2014-07-07,132.24,132.24,131.69,131.69,1066
2014-07-08,131.72,131.88,130.67,130.67,10123
2014-07-09,131.01,131.35,130.88,130.88,3558
2014-07-10,130.29,130.86,130.01,130.86,2168
2014-07-11,130.9,131.1,130.73,130.91,1134
2014-07-14,131.39,131.7,131.23,131.7,4442
2014-07-15,131.68,132,131.68,131.73,5180
2014-07-16,132.2,132.86,132.15,132.5,3011
2014-07-17,132.49,132.81,132.04,132.34,8905
2014-07-18,131.44,132.41,131.44,132.41,2016
2014-07-21,132.42,132.53,131.95,132.21,5551
2014-07-22,132.8,133.75,132.8,133.64,6836
2014-07-23,133.56,133.95,133.56,133.95,2252
2014-07-24,133.96,134.1,133.95,134.1,2626
2014-07-25,133.84,134.01,133.52,133.52,1138
2014-07-28,133.33,133.67,132.8,133.4,5301
2014-07-29,133.5,133.97,133.26,133.51,3863
2014-07-30,133.5,134.07,133.45,133.48,7202
2014-07-31,133.16,133.16,131.73,131.73,13748
2014-08-01,131.15,131.15,129.79,130.009,19748
2014-08-04,130.54,130.61,129.88,130.3,79587
2014-08-05,131.29,131.29,130.8,131.179,31390
2014-08-06,130.48,130.89,129.83,130.889,10507
2014-08-07,130.38,131.13,130.36,130.479,18020
2014-08-08,128.68,129.89,128.56,129.809,3615
2014-08-11,130.99,131.9,130.89,131.83,14026
2014-08-12,131.79,132.2,131.2,131.309,6177
2014-08-13,132.03,132.41,131.51,132.41,3136
2014-08-14,132.36,132.6,132.04,132.479,10909
2014-08-15,132.9,133.27,131.91,132.22,90751
2014-08-18,133.26,134.04,133.25,134.039,6629
2014-08-19,134.39,135.03,134.3,135.029,10268
2014-08-20,135.12,135.65,134.99,135.649,77539
2014-08-21,136.1,136.36,135.9,136.21,4169
2014-08-22,136.29,136.6,136.13,136.6,10420
2014-08-25,137.62,137.78,137.4,137.759,4467
2014-08-26,137.46,138.01,137.35,138.009,27282
2014-08-27,138.07,138.07,137.59,137.699,19623
2014-08-28,137.38,137.72,137.32,137.669,5780
2014-08-29,138.32,138.45,137.56,138.449,5336
2014-09-01,138.63,138.64,138.29,138.589,4550
2014-09-02,139,139.3,138.6,138.669,25356
2014-09-03,138.69,139.15,138.6,138.6,16710
2014-09-04,138.43,140.97,138.21,140.699,53940
2014-09-05,140.46,140.46,139.63,140.02,11529
2014-09-08,140.9,140.92,140.62,140.899,49387
2014-09-09,141.24,141.47,140.5,140.539,11388
2014-09-10,139.82,140.14,139.53,140.139,8133
2014-09-11,140.46,140.46,139.55,140.199,60503
2014-09-12,140.65,140.67,139.8,139.82,4369
2014-09-15,139.08,139.79,139,139.259,69520
2014-09-16,139.43,140.03,139.07,140.029,5867
2014-09-17,140.43,140.7,140.26,140.419,34121
2014-09-18,141.47,142.02,141.39,141.729,12164
2014-09-19,142.34,142.86,142.34,142.539,17133
2014-09-22,141.55,142.14,141.55,141.61,14486
2014-09-23,141.12,141.12,140.2,140.82,61598
2014-09-24,140.18,141.77,140.18,141.77,66044
2014-09-25,142.44,143.06,140.7,141.19,9389
2014-09-26,140.619,141.54,140.34,141.089,39559
2014-09-29,141.94,141.94,140.62,141.619,188881
2014-09-30,142.11,143.6,142.11,143.1,5950
2014-10-01,142.09,142.529,140.94,141.46,101325
2014-10-02,140.52,140.59,139.02,139.02,5403
2014-10-06,143.37,143.5,142.45,142.479,10007
2014-10-07,141.28,141.62,140.479,140.479,20460
2014-10-08,139.58,139.71,138.34,138.97,10834
2014-10-09,140.92,140.92,139.76,140.25,23295
2014-10-10,138.72,139.48,137.88,138.35,72745
2014-10-13,137.63,137.63,135.9,136.5,44347
2014-10-14,134.91,136.05,134.59,135.99,42352
2014-10-15,135.5,135.619,130.48,131.839,151139
2014-10-16,132.44,132.78,129.92,132.52,49927
2014-10-17,132.86,135.31,132.52,135.309,33256
2014-10-20,135.28,135.36,134.11,134.889,14699
2014-10-21,134.53,138.25,134.36,138.25,30582
2014-10-22,138.95,140.27,138.95,140.27,44037
2014-10-23,139.46,141.06,139.269,140.789,39874
2014-10-24,140.15,140.7,139.73,140.669,28102
2014-10-27,141.42,141.428,140.09,140.389,10612
2014-10-28,141.14,141.72,140.6,140.979,36928
2014-10-29,142.03,142.28,141.57,141.57,28223
2014-10-30,143.91,143.91,142.3,143.559,17437
2014-10-31,145.32,148.09,145.32,146.419,22417
2014-11-03,146.89,147.35,146.77,147.24,26381
2014-11-04,146.7,147.03,145.18,145.429,17954
2014-11-05,146.84,147.79,146.6,147.389,46321
2014-11-06,147.15,149.12,147.019,148.729,17429
2014-11-07,149.65,149.77,148.45,149.25,22248
2014-11-10,148.19,149.41,148.05,149.41,24542
2014-11-11,149.94,150,149.33,149.33,9214
2014-11-12,148.82,149.2,148.45,149.199,137639
2014-11-13,149.62,149.69,148.979,148.979,32616
2014-11-14,149.49,149.8,149,149.039,6383
2014-11-17,148.04,149.39,148.04,149.02,12846
2014-11-18,149.16,149.419,148.5,149.169,41566
2014-11-19,149.07,149.25,148.61,148.61,8942
2014-11-20,148.7,149.52,148.08,149.52,15547
2014-11-21,149.61,152.33,149.61,151.91,27487
2014-11-24,151.97,152.46,151.589,151.589,38006
2014-11-25,152,152.36,151,151.25,12773
2014-11-26,151.64,151.81,150.8,150.949,28163
2014-11-27,151.44,151.78,151.35,151.77,9690
2014-11-28,152.01,152.17,151.36,152.169,28830
2014-12-01,151.16,151.16,149.89,150.24,43853
2014-12-02,150.74,151.969,150.62,151.869,11345
2014-12-03,152.54,153.66,152.46,153.5,14511
2014-12-04,153.75,154.44,151.5,151.57,15088
2014-12-05,152.9,154.18,152.9,153.99,41712
2014-12-08,154.26,154.409,153.9,153.91,13780
2014-12-09,151.8,151.97,149.29,150.259,17917
2014-12-10,151.79,151.93,150.08,150.08,27647
2014-12-11,148.68,151.49,148.67,151.309,59641
2014-12-12,149.42,149.43,147.5,147.699,26071
2014-12-15,147.28,148.29,145.669,145.669,88498
2014-12-16,146.63,147.54,143.36,147.32,50751
2014-12-17,145.01,146.48,144.84,146.46,33339
2014-12-18,149.86,152.279,149.86,151.46,79546
2014-12-19,154.1,154.45,153.23,154.449,136178
2014-12-22,154.47,154.7,154.2,154.419,64594
2014-12-23,155.1,156.59,154.94,156.339,34790
2014-12-29,156.64,157.19,155.85,157.19,22475
2014-12-30,156.6,156.91,156.4,156.91,70086
2015-01-02,157,157.71,155.79,156.179,53212
2015-01-05,156.48,157.53,155.27,155.449,37010
2015-01-06,155.13,155.879,153.71,153.71,10329
2015-01-07,155.21,156.7,154.34,156.05,50206
2015-01-08,157.68,159.66,157.68,159.41,18226
2015-01-09,159.5,160.299,157.54,157.929,46788
2015-01-12,157.78,159.27,156.39,157.529,17238
2015-01-13,156.66,159.87,156.66,159.02,16348
2015-01-14,156.04,157.47,154.1,154.889,47170
2015-01-15,157.51,158.96,155.88,158.07,21731
2015-01-16,156.54,159.62,155.86,158.949,52447
2015-01-19,159.51,159.51,158.09,158.57,48381
2015-01-20,160,160.41,158.57,159.1,33048
2015-01-21,160.23,160.76,158.25,160.61,17544
2015-01-22,161.01,164.29,160.04,163.949,29797
2015-01-23,166.15,169.53,166.1,167.16,29688
2015-01-26,166.6,166.78,165.85,166.16,55275
2015-01-27,167.39,167.39,161.89,163.229,80842
2015-01-28,164.98,165.13,163.17,163.71,148344
2015-01-29,163.18,163.18,160.29,161.58,184063
2015-01-30,162.87,163.34,161.91,162.46,101737
2015-02-02,161.7,161.93,159.6,161.929,113902
2015-02-03,163.19,163.92,161.839,161.839,69358
2015-02-04,163.22,164.33,162.88,164.33,42766
2015-02-05,163.93,164.97,163.47,164.97,48758
2015-02-06,164.81,167.17,164.53,166.91,124616
2015-02-09,165.47,166.38,164.91,166.029,10721
2015-02-10,165.64,166.95,165.49,166.399,38447
2015-02-11,166.66,167.72,166.66,167.449,10647
2015-02-12,167.28,168.23,166.93,167.149,10160
2015-02-13,167.23,168.21,167.23,167.91,19498
2015-02-16,167.87,168.56,167.74,168.559,4138
2015-02-17,168.45,168.56,167.74,168.389,6730
2015-02-18,168.91,169.12,168.49,169.08,8517
2015-02-19,167.99,169.05,167.51,168.889,23338
2015-02-20,169.07,170,168.85,169,28678
2015-02-23,170.41,170.77,169.97,170.46,24674
2015-02-24,170.81,171.11,170.5,171.059,37252
2015-02-25,170.48,170.85,170.19,170.669,18263
2015-02-26,170.51,172.74,170.38,172.74,18880
2015-02-27,172.65,173.06,171.8,172.41,8464
2015-03-02,172.83,173.32,171.67,173.32,24431
2015-03-03,173.11,173.61,172.009,172.009,15815
2015-03-04,173.47,173.63,172.38,173.63,35562
2015-03-05,173.9,175,173.16,174.779,42458
2015-03-06,174.75,177.22,174.75,175.71,43581
2015-03-09,174.51,175.539,173.85,175.44,82404
2015-03-10,176.15,176.63,174.9,175.559,13620
2015-03-11,175.86,178,175.86,177.21,33240
