date,sentiment_mean,sentiment_positive_ratio,sentiment_negative_ratio,news_count,relevance_weight_sum,sentiment_available,sentiment_source,n_alpha,n_guardian,gdelt_tone
2015-06-26,-0.1575213816886906,0.0,0.260516674734508,3,1.6246750093996525,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-06-27,0.0,0.0,0.0,2,0.8935061812400817,1.0,FINBERT_ALPHA_GUARDIAN,0.0,2.0,
2015-06-28,-0.2541630855681846,0.0,0.2630679065840448,4,2.570838390290737,1.0,FINBERT_ALPHA_GUARDIAN,0.0,4.0,
2015-06-29,-0.3583074180526125,0.0,0.4211896204544423,5,2.8762950584292413,1.0,FINBERT_ALPHA_GUARDIAN,0.0,5.0,
2015-06-30,-0.3318547746400557,0.0,0.4736083613857492,2,1.1096106380224229,1.0,FINBERT_ALPHA_GUARDIAN,0.0,2.0,
2015-07-01,-0.3258359720218549,0.0,0.3480597732659008,7,4.028283414244652,1.0,FINBERT_ALPHA_GUARDIAN,0.0,7.0,
2015-07-02,-0.229383170205175,0.0,0.303873539041723,3,1.7388968586921694,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-07-03,-0.7759791402959816,0.0,1.0,2,1.1141235440969468,1.0,FINBERT_ALPHA_GUARDIAN,0.0,2.0,
2015-07-04,-0.3569347057194043,0.0,0.3728696148411153,3,1.797102421522141,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-07-05,0.0,0.0,0.0,3,1.5224982142448429,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-07-06,-0.4864937626889102,0.1119594179515284,0.610481042239134,7,4.419969795644283,1.0,FINBERT_ALPHA_GUARDIAN,0.0,7.0,
2015-07-07,-0.1199066162541495,0.0,0.2366082523144473,3,1.499275389313698,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-07-08,-0.7542280617590384,0.0,0.8274097467627014,9,5.533944700658322,1.0,FINBERT_ALPHA_GUARDIAN,0.0,9.0,
2015-07-09,-0.7217392454298788,0.0,0.8453788348155437,6,3.659239187836647,1.0,FINBERT_ALPHA_GUARDIAN,0.0,6.0,
2015-07-10,0.0,0.0,0.0,1,0.6600850760936737,1.0,FINBERT_ALPHA_GUARDIAN,0.0,1.0,
2015-07-11,-0.3436150043107064,0.2460217496353807,0.4848839405403025,3,1.476130074262619,1.0,FINBERT_ALPHA_GUARDIAN,0.0,3.0,
2015-07-12,0.0,0.0,0.0,2,0.928110882639885,1.0,FINBERT_ALPHA_GUARDIAN,0.0,2.0,
2015-07-13,0.2900867243799355,0.3851373684067173,0.0,7,3.88281859755516,1.0,FINBERT_ALPHA_GUARDIAN,0.0,7.0,
2015-07-14,0.0570704530868307,0.3334149775394457,0.2891473339037986,7,3.658955526351929,1.0,FINBERT_ALPHA_GUARDIAN,0.0,7.0,
2015-07-15,0.0156937745472734,0.2058669709076916,0.1968892401776154,5,3.0382018744945527,1.0,FINBERT_ALPHA_GUARDIAN,0.0,5.0,
2015-07-16,-0.0337658651281292,0.3161002725287389,0.3907371916975961,7,4.571843998879195,1.0,FINBERT_ALPHA_GUARDIAN,0.0,7.0,
2015-07-17,-0.1716654184819821,0.0,0.232487433107159,4,2.223217189311981,1.0,FINBERT_ALPHA_GUARDIAN,0.0,4.0,
2015-07-18,0.0256896726313935,0.2488196647255456,0.2336931416509693,4,2.463818156719208,1.0,FINBERT_ALPHA_GUARDIAN,0.0,4.0,
2015-07-19,0.0,0.0,0.0,1,0.694243811070919,1.0,FINBERT_ALPHA_GUARDIAN,0.0,1.0,
2015-07-20,-0.329491624772262,0.0920148739959058,0.4165544114366907,8,4.669505456089974,1.0,FINBERT_ALPHA_GUARDIAN,0.0,8.0,
