feature,coefficient,abs_coefficient,direction,rank
ext_nasdaq100_return_5d,0.12311965914472707,0.12311965914472707,AUMENTA_P_SUBIDA,71
macd,-0.1174929804891886,0.1174929804891886,REDUCE_P_SUBIDA,72
volatility_60d,0.10183344888781937,0.10183344888781937,AUMENTA_P_SUBIDA,73
close_vs_ma_10,-0.09300106020963751,0.09300106020963751,REDUCE_P_SUBIDA,74
ma_20_vs_50,-0.09225338195352854,0.09225338195352854,REDUCE_P_SUBIDA,75
sentiment_available_1d,0.0909167072362618,0.0909167072362618,AUMENTA_P_SUBIDA,76
return_15d,-0.08934557658588814,0.08934557658588814,REDUCE_P_SUBIDA,77
sentiment_available_45d,0.08841422405234309,0.08841422405234309,AUMENTA_P_SUBIDA,78
intraday_return,0.0875054134889667,0.0875054134889667,AUMENTA_P_SUBIDA,79
bollinger_position,-0.0851024080173425,0.0851024080173425,REDUCE_P_SUBIDA,80
sentiment_available_60d,0.0844798161144297,0.0844798161144297,AUMENTA_P_SUBIDA,81
gap_return,-0.08308786461859952,0.08308786461859952,REDUCE_P_SUBIDA,82
return_3d,-0.0807045433687752,0.0807045433687752,REDUCE_P_SUBIDA,83
ext_fedfunds_change_5d,-0.07230626481587236,0.07230626481587236,REDUCE_P_SUBIDA,84
return_2d,-0.07152320389466087,0.07152320389466087,REDUCE_P_SUBIDA,85
ext_sp500_return_1d,0.0710895298799744,0.0710895298799744,AUMENTA_P_SUBIDA,86
return_45d,-0.07064027313923535,0.07064027313923535,REDUCE_P_SUBIDA,87
sentiment_mean_30d,-0.06909700154945338,0.06909700154945338,REDUCE_P_SUBIDA,88
sentiment_available_5d,0.06909579623103507,0.06909579623103507,AUMENTA_P_SUBIDA,89
return_5d,-0.06314821904137152,0.06314821904137152,REDUCE_P_SUBIDA,90
sentiment_momentum_20_60,-0.06276968284035703,0.06276968284035703,REDUCE_P_SUBIDA,91
return_20d,0.05987397931020578,0.05987397931020578,AUMENTA_P_SUBIDA,92
volatility_5d,-0.051462156495802026,0.051462156495802026,REDUCE_P_SUBIDA,93
ext_eurusd_return_5d,0.05043380114797084,0.05043380114797084,AUMENTA_P_SUBIDA,94
close_vs_ma_20,-0.04952662622892197,0.04952662622892197,REDUCE_P_SUBIDA,95
sentiment_mean_45d,0.04938896896087623,0.04938896896087623,AUMENTA_P_SUBIDA,96
ext_eurusd_return_1d,-0.048256107827902114,0.048256107827902114,REDUCE_P_SUBIDA,97
sentiment_positive_ratio_45d,0.047685475840164256,0.047685475840164256,AUMENTA_P_SUBIDA,98
ext_vix_change_1d,-0.03807498005670998,0.03807498005670998,REDUCE_P_SUBIDA,99
volatility_30d,0.035463174728412886,0.035463174728412886,AUMENTA_P_SUBIDA,100
volume_change_1d,-0.0304103412666534,0.0304103412666534,REDUCE_P_SUBIDA,101
return_1d,0.028791818138821243,0.028791818138821243,AUMENTA_P_SUBIDA,102
sentiment_available_30d,0.024230801416469702,0.024230801416469702,AUMENTA_P_SUBIDA,103
ext_us10y_change_1d,-0.023946514305376476,0.023946514305376476,REDUCE_P_SUBIDA,104
sentiment_mean_5d,0.023589549814685685,0.023589549814685685,AUMENTA_P_SUBIDA,105
return_60d,-0.01788545979074623,0.01788545979074623,REDUCE_P_SUBIDA,106
volume_vs_ma20,-0.013290689356771182,0.013290689356771182,REDUCE_P_SUBIDA,107
ext_nasdaq100_return_1d,-0.010110459489188948,0.010110459489188948,REDUCE_P_SUBIDA,108
day_of_week,0.0025233824182066844,0.0025233824182066844,AUMENTA_P_SUBIDA,109
ext_us2y_change_1d,-0.00035345180123043824,0.00035345180123043824,REDUCE_P_SUBIDA,110
