feature,coefficient,abs_coefficient,direction,rank
news_count_15d,0.0924352389088687,0.0924352389088687,AUMENTA_P_SUBIDA,76
range_pct,-0.08637364806368913,0.08637364806368913,REDUCE_P_SUBIDA,77
sentiment_mean_20d,0.08490148956581671,0.08490148956581671,AUMENTA_P_SUBIDA,78
sentiment_positive_ratio_15d,-0.08275291239439167,0.08275291239439167,REDUCE_P_SUBIDA,79
sentiment_available_5d,0.07936822348535752,0.07936822348535752,AUMENTA_P_SUBIDA,80
news_count_log_60d,0.07893244994365106,0.07893244994365106,AUMENTA_P_SUBIDA,81
ext_nasdaq100_return_5d,-0.07727864864998481,0.07727864864998481,REDUCE_P_SUBIDA,82
close_vs_ma_50,0.07570572562816003,0.07570572562816003,AUMENTA_P_SUBIDA,83
ext_vix_change_5d,-0.07089011302528159,0.07089011302528159,REDUCE_P_SUBIDA,84
close_vs_ma_30,-0.07040533147410351,0.07040533147410351,REDUCE_P_SUBIDA,85
month,0.06884282496717607,0.06884282496717607,AUMENTA_P_SUBIDA,86
close_vs_ma_200,0.06755365771571144,0.06755365771571144,AUMENTA_P_SUBIDA,87
day_of_week,-0.06555678467652704,0.06555678467652704,REDUCE_P_SUBIDA,88
sentiment_available_45d,-0.06195337111106619,0.06195337111106619,REDUCE_P_SUBIDA,89
volatility_60d,0.05190304056237937,0.05190304056237937,AUMENTA_P_SUBIDA,90
intraday_return,0.05178260622297586,0.05178260622297586,AUMENTA_P_SUBIDA,91
return_1d,0.04631313491664306,0.04631313491664306,AUMENTA_P_SUBIDA,92
ext_us10y_level,-0.04282094643731597,0.04282094643731597,REDUCE_P_SUBIDA,93
sentiment_available_60d,-0.03608682388367086,0.03608682388367086,REDUCE_P_SUBIDA,94
news_count_log_10d,-0.03433206398069937,0.03433206398069937,REDUCE_P_SUBIDA,95
return_20d,0.03192692753977497,0.03192692753977497,AUMENTA_P_SUBIDA,96
ext_vix_change_1d,-0.03082586686874185,0.03082586686874185,REDUCE_P_SUBIDA,97
sentiment_positive_ratio_1d,-0.02487158770654805,0.02487158770654805,REDUCE_P_SUBIDA,98
macd,0.02383737578632836,0.02383737578632836,AUMENTA_P_SUBIDA,99
ext_eurusd_return_1d,0.023125652086737686,0.023125652086737686,AUMENTA_P_SUBIDA,100
return_5d,0.021361408428464533,0.021361408428464533,AUMENTA_P_SUBIDA,101
volume_vs_ma20,0.020187420866424347,0.020187420866424347,AUMENTA_P_SUBIDA,102
ext_us2y_change_1d,0.01939773838955945,0.01939773838955945,AUMENTA_P_SUBIDA,103
bollinger_position,-0.01856925705234587,0.01856925705234587,REDUCE_P_SUBIDA,104
return_30d,-0.01854767928055285,0.01854767928055285,REDUCE_P_SUBIDA,105
ext_eurusd_return_5d,0.016589251921401545,0.016589251921401545,AUMENTA_P_SUBIDA,106
ext_nasdaq100_return_1d,-0.011493460551170339,0.011493460551170339,REDUCE_P_SUBIDA,107
ext_fedfunds_change_5d,-0.011253961825963795,0.011253961825963795,REDUCE_P_SUBIDA,108
volume_change_1d,0.01027544927848073,0.01027544927848073,AUMENTA_P_SUBIDA,109
gap_return,-0.0037502368309798853,0.0037502368309798853,REDUCE_P_SUBIDA,110
