accuracy,balanced_accuracy,precision,recall,f1,roc_auc,log_loss,brier,positive_rate,phase_offset,n_observations,n_positive,n_negative
0.7,0.5,0.7,1.0,0.8235294117647058,0.9047619047619048,0.47175859164665657,0.15280597616877306,0.7,30,10,7,3
0.7,0.625,0.6666666666666666,1.0,0.8,1.0,0.4955449048942809,0.16413040246277252,0.6,31,10,6,4
0.6,0.5,0.6,1.0,0.75,0.9583333333333334,0.5297677002411175,0.17845832788521693,0.6,32,10,6,4
0.7,0.625,0.6666666666666666,1.0,0.8,0.9583333333333334,0.5189573335059976,0.17190898063104362,0.6,33,10,6,4
0.7,0.625,0.6666666666666666,1.0,0.8,0.8333333333333334,0.5702190999312429,0.19493354320310258,0.6,34,10,6,4
0.7,0.625,0.6666666666666666,1.0,0.8,0.8333333333333334,0.588863226639069,0.20353851556345898,0.6,35,10,6,4
0.6,0.6,0.5555555555555556,1.0,0.7142857142857143,0.9600000000000001,0.5872823757372976,0.20445073816183598,0.5,36,10,5,5
0.6,0.6,0.5555555555555556,1.0,0.7142857142857143,0.92,0.6386744553424579,0.22697991811511958,0.5,37,10,5,5
0.5,0.5,0.5,1.0,0.6666666666666666,0.92,0.6464004222786548,0.2306287842413169,0.5,38,10,5,5
0.6,0.5,0.6,1.0,0.75,0.75,0.6381343207242149,0.22598507816699281,0.6,39,10,6,4
0.6,0.5,0.6,1.0,0.75,0.875,0.576686631546179,0.1989839075182967,0.6,40,10,6,4
0.6,0.5,0.6,1.0,0.75,0.7916666666666667,0.5967205471828846,0.20792375813378666,0.6,41,10,6,4
0.8,0.6666666666666666,0.7777777777777778,1.0,0.875,1.0,0.4281242561181883,0.13202599218521852,0.7,42,10,7,3
0.7,0.5,0.7,1.0,0.8235294117647058,1.0,0.42233754171049087,0.1293843997017961,0.7,43,10,7,3
0.7,0.625,0.6666666666666666,1.0,0.8,1.0,0.45122809244144413,0.14325804387266458,0.6,44,10,6,4
